Product Name,Price,Shipping,Condition,URL,Source URL
"Sony PlayStation 4 500GB Console, Black- without cable",115.23,+$17.75 shipping,Used,https://www.ebay.com/itm/404883318295?_nkw=electronics&hash=item5e44ed2617:g:eJwAAOSwDCRmAjmS&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnYx%2F5O8oOhIfgmlDlMuZgGkiiukJOm2bVngfkmNzFVa24hJoB9TzaMsO7Nk8JQ5bjVwsaOMyMSvnS2%2BE83olaLEmuQ7ktcEEnKzUVCNJUVYyAZTLDSnNw83PzSNxizow3HQy%2BT2k0F5V4uLRXtCaqucY%2BfLtcfGy4kgFb7J%2Bw%2FRhhWv0MkC16mC7%2BsvHDclozjZBYFYYqCNuAB1Fa0PAzPJvnJgEhOWCKsa2pZTHFZ9oF8XsK6cwOTm3Ik8x7O0Ry%2FW5D4ANcCZmkIq22rLJNkCHpFDnU0iYw%2F36Umc2BWzg%3D%3D%7Ctkp%3ABk9SR4aN-PC4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=46
Sony PS Vita 2000 Hard Parts for replacement Genuine Used,SoldOut,Free shipping,Used,https://www.ebay.com/itm/144604858619?_nkw=electronics&hash=item21ab1f08fb:g:vqsAAOSwxTxlzK0g&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKk%2FSJVqOjYihYUfVbnfXGCqSjhQ5l%2FIsJHhIMIXmiEnyINaxpdcfQ2lqJhGOWK2M5IMMzyHZZLxFCCPXh7MUBTn7ORrWPtyEKl7KeM2KOVktykAniL%2BnlVNiOA9rhkoAlu4XQzQfzuRc4EK0F%2B2KYu8foje8g3P8JWWPLdtw0nbRzzkIHreSut9FpJxV%2BPH9K9jm06zkSS3YUezEVz6ub9BAnOOjXLUDAwTml%2BF9%2B1KD6fAzUK%2BugXCRqvGMjWjdAI%3D%7Ctkp%3ABk9SR7T49_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=37
Nintendo Switch Lite Console Pokemon Dialga & Palkia Edition Main Body Only,144.99,Free shipping,Used,https://www.ebay.com/itm/386224805974?_nkw=electronics&epid=4050657390&hash=item59eccad856:g:MxMAAOSwj61mmkjT&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnPZOozTsr5GQal8dnK%2BuICSf9UiXeuRNpy1v8lzBMNTBbisT7TGMv87y6NBWqO7H6ai1bnXejpnF6U6YUK9a3GS6B2zXHBJFOb1fxkgEJXhtW6y0pnEbzk3Ps3peUl0HYR3HJET1bNenT56xAusgYLwgQp6qJgfQvHWeG48Lv%2FxfsIuI0MtGz21jY5IBK--U%2FmJ2rI0G7h4tFBf81gs%2FEkDc184XWjmDRhsNmCDgMfpj2KOjVEjkMr%2B0%2Fgoqo%2FyI%2FqOachTJ7zufLmeTIzVqsAp1rfXeqtNja0zkipP%2Fp2ww%3D%3D%7Ctkp%3ABk9SR4KI-PC4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=43
New ListingR36S Retro Handheld Video Game System - Purple,49.99,+$7.71 shipping,Open box,https://www.ebay.com/itm/266979784818?_nkw=electronics&hash=item3e293c3872:g:qC8AAOSwb7Fm2k9e&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkylarZAAcnhJ%2FR7U99sgNsD3653H9KzCsDIerEyrRLWYwxUM3nQEEljJA4Jp6FbnZFBmLrGTt9QpdXiGwObtcUKy19PcOXifgOhhzZoLWQkxJvp%2Fz15%2FxztXVIThGr4ri25O8uvdJOy7t71a6AP%2FawKDH55JsrLO2uR8T%2FdpexjgCJzYb7NaBUqDxZQIzm08pQG6d1%2Ba5uZVydn3vHuY3o0cweYoC%2Fy5r%2FjnXPJ%2F%2Bb%2BFqcHg9Gyz3eNpDVmkAAzzU%3D%7Ctkp%3ABk9SR47q9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=25
Junk Nintendo Switch Joy-Con Right Only Random Color Set For Parts Lot 10 #N336,121.99,Free shipping,For parts or not working,https://www.ebay.com/itm/395594206684?_nkw=electronics&hash=item5c1b408ddc:g:jSMAAOSw2utmlhHN&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmPDWQlBwl%2FX1ECL1OtugpWneZJfiRaSBGyFtGtFf2vYsLIzpvVqebTT9bEL%2FJva8lqi6S6%2BHkru8uaOk1Y4Yr6oRCHfatWBSMTxZ%2Byux137FR15TIecM9zLjTBGcs9jS%2BtBRSxBJY04RXSNBcuRSW%2Fx0BG%2BAe1966FsV6FLkqhi0nMiMwsnDDj4AkCeVdE1s4cuk2WSgZxRE74oNtBTS9iiaOA2IWKrMUCiegIyDGFrJuGBFHcnag9FODKMRS0in2BjJlHxAcagwFlIMiDusOF09BSaeZ6beeZeaK%2BJPSmeA%3D%3D%7Ctkp%3ABk9SR-bs9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=26
Nintendo Game Boy Advance AGS-001 GBA SP Platinum Silver from JAPAN 09-693,69.9,+$22.00 shipping,Used,https://www.ebay.com/itm/235625170679?_nkw=electronics&epid=102500373&hash=item36dc5ac6f7:g:9OMAAOSwICRm2nM1&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKln6vwhQVXricRuOrYpIXTcP1mpcqjW9%2FRY8kSUeVUphPzR9TtE8M6Ih9IwWbDTwkbzigNHMpy381DXcF4H1oSOVi90Nj0p4JjEGhaC9PIFJVwkgcHg01VCnQazkpSZjk%2FNVOhYSyFZ%2FvraHLIorl9t7fSi8d6l6xm3LFbkfzMvhYtPNjeTjv5zNzHogwwFONVFYOx6UPtVLp0poVEylIxcDRYBsk%2BLOF0z%2BkXp3hHPggWTHmNqzrAfodj1Pd5h54U%3D%7Ctkp%3ABk9SR4Dm9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=20
(RI1) Sony Playstation 4 PS4 Slim 500GB Console - Black (CUH-2015A),118.99,+$25.57 shipping,Used,https://www.ebay.com/itm/365092821536?_nkw=electronics&hash=item55013a5a20:g:u3UAAOSwwNBmv6t7&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlRyrzLPaUkmOl4vwii%2BvZhAAD0%2BK4XgHAxvan3KvaxHTeIWVSHoXkAo1tM1hIx6H5Gy9TCSk%2Fg%2FbhgxSH3hr9g1V0n9tHGloW7PW18pYZZmqQtvcY%2FYqf3N%2BOT1mIlunQrs6cNAAt2Gu4a75uCEjAPXcSVReOQD1dKjypm5oHN6HV5VfHPfkmes0W7iwVuY%2FDGzfCV0sPlY9QMyCAiQL4oqThJuexQ5WgPRaOD5X3NNKqtSaw3QZft9B9qoHxNzNtBl8LFOoVE7Z9%2BImmHQr2t8H9lBWK7cUE0VQGUjcGUiQ%3D%3D%7Ctkp%3ABk9SR5Lq9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=24
Nintendo Entertainment System Nes - With Zapper And One Game,110.0,Free shipping,Used,https://www.ebay.com/itm/276623960492?_nkw=electronics&epid=101801921&hash=item406812a9ac:g:tc4AAOSwJ0lm1pKl&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnyENEmNQKTMRfU9oD2oBnjHprbtOQ%2FS1O0MEhX%2BrZ6dzADOU79Q%2Bz9Iq3iRtrgTYfrW4qx5wuczgpkEazpw1IXcc4fTqGoVuGvxmkwglniVpO7M2NyiVrHJuWmMMSALP0VIopv9CFpD6MJkqL8MrmCDDG76VhHJ%2BeYDT996woG%2BcGoI2Lst8HKk0xjSiuSg6P%2FR7zcaUizu2BjBWGlDi%2BwmVDgNrWJbzNbSQVMwy%2BYND2sXCjxs4xGg3XJef5sAt369Lyv%2Fpm2lLWesFURPrX50TmZf9TYq16COBYSiZ04Lg%3D%3D%7Ctkp%3ABk9SR8T_9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=41
Wii Consoles TESTED (Discounted) PICK YOUR BUNDLE or replacement USA systems,SoldOut,Free shipping,Used,https://www.ebay.com/itm/166489599959?_nkw=electronics&hash=item26c38dafd7:g:vbAAAOSwXh5ldI~U&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKl9pPf%2Fy8qLn0tTDUIahX5JrdQa1WF2hnoYFx6zjRSZFMHpFPKME7VQpYPbYTLPS%2BdzWyjQUuqQXoudmgHe%2FMogEC9IGwcIcuVN6d4oY6wNvZyA6B8DaYZsQ3zI3BstTBaVuk7fmWMx8DQOrYM2SfMERxdiJ9aNKLek%2FZkC2%2BWVcjfJKK5x%2FZCa6Vl1JfJ40QgP77%2FHXWF3PLXbmyr6gDbpieP3YiWYtNA9KEinXAUDY98MFH2UE72AwmLnT1vvFmc%3D%7Ctkp%3ABk9SR77S9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=4
"New ListingGameCube Pluto IIx HDMI, Pico boot, LED Mod Service.",195.0,+$10.00 shipping,Used,https://www.ebay.com/itm/356017233209?_nkw=electronics&hash=item52e447dd39:g:PM8AAOSwICdkwa7X&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKl3cjaEhqDrkAbzxE1oL5c%2BeqJheXIE7L3iJz9pzVmc277eM8PTJo2M1Tlv7CctrM31yhYRhbvaWbF1%2FFdGyZyr25dc0r1AX0lr1MidgXPHTk7GnCibh%2Bem0Qevhx3HtJ4%2BRxf8WS9k7fE2wOSt61tsXXwe%2Bwh6sobuihamHLb6Wnx83Y0Q7Q2k55vs2ESyi%2FHSTmQzyommyVjUE1JzCk8oFn613o5gJG4ojKbpTEZld%2BxNlo38htheLp%2BYKiTRNbF7jG5R6P%2BIPC7QRGuj2IxK4ybqsLfEyDh9KNLHGyjJOg%3D%3D%7Ctkp%3ABk9SR_L39_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=36
PS4 And Games. 2 Remotes,250.0,+$136.65 shipping,Used,https://www.ebay.com/itm/226015353390?_nkw=electronics&hash=item349f909a2e:g:Eb4AAOSwrkll2Aem&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKm%2Fj86LamVIN5nmEy5LkwZbplUBZvwaCTRLm56V4LHWOd7gtw%2BIa%2B9jJK%2BSATLmn3cFDabfqC%2FbSH86CjckzyqK4Kk%2Bp69T78D%2BdHgJxcmU9Xr2nuog6CPzttt5BLID3kAZpjUFD0cMgOTmMkeP1rHkpLuzQnLTMFRS1eoQG8XXLt6ceTaq1DIFt4Lmlmti9VLuczvm2OkgWhCYMOAW29MW3RDF5l17bEafb5CM2IJq6NW5gp3rqPQ4QVJ4CbWEGWk%3D%7Ctkp%3ABk9SR6Cg-PC4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=50
Nintendo 2DS LL White Lavender Japan version,429.99,Free shipping,New,https://www.ebay.com/itm/264859857991?_nkw=electronics&epid=2245876235&hash=item3daae0b447:g:N~YAAOSwmidjMy5l&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlaUtsTW9P90T8gdiz5rb6z9PmNr%2Bjg5uqIGtQ%2BuPCOYSbOT8e1HyJ3bvesT%2B1ZInNzigUufoFVKG3OjMOcYo8zgTwbVYA3Rtxp41MONM0X1fyygmWhGma5U2FLDXg5xZz4qHGGXGpBVlFINhfA06ZOhtnAExCSsU3qLzonnh7AavKSYp2NHxsdxH1n8S%2FfGww32ags8WHzz7NY7%2FHIZm7GiGHbzh8940WjgIFBj8STK6q%2BGmoV26dVGYatIaCtGt%2Fpz%2FUZ3FdIjK2eIaxt0JK7%2FN1Xsg1eyBdbi0irBNkRqg%3D%3D%7Ctkp%3ABk9SR86h-PC4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=49
Nintendo Switch Console HAC-001 Joy Con Dock Grip Charger HDMI Gray,SoldOut,Free shipping,Used,https://www.ebay.com/itm/375557682517?_nkw=electronics&hash=item5770fb7555:g:Y8wAAOSwFTtmo69B&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkBtE9kYCeALV64luBbAvk6gbMqQyqrmg1YwXrWhTEcQf6sUPfeYtFGqfiEQLVD%2Feo9R9XTm4y2hnohRd0AsWmYRuuLSt0Bj8pHffUmlfphQZD3OHecDGcu9siD4F7h0kUgYpDpfok9LlE5cj48AfRR2ZKgEkc%2BwAT%2FLPmAO6FUel8T2xTCKWBA8SmNGVkaFj4OypJzErn4404pipeb6EDqlOFNo1%2BWmP668ZVHY1id%2FzNbcct1Z5QxERRpXkwW4yQ%3D%7Ctkp%3ABk9SR67T9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=5
"M8 Retro Game Console with 2.4G Wireless Controllers, 4K , 10,000+Games, 64GB",23.99,Free shipping,New,https://www.ebay.com/itm/186568977733?_nkw=electronics&hash=item2b7060ad45:g:Y3MAAOSwsgdmljfq&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmaZo3Kdz6vrVh3J%2BlNdYgbJT64nTHZL84sRHTIHs2Q0Ql6nfzzhNraRRZ2tCzG3hxlpZKoazxXUuf4eBkjxUNfeN4fiSfG5VJ94iLQe1MVQZXJ7%2B1PXOsp8WFG3p%2B7mPbuYgibRBYApcfBlDrn%2BJd01MiS2kw%2Fso9O29aroS2kq88EO2UQVqvWN0P1dxyex%2B8FbnH8bEoV9xDi6JKUFC39oyw1VydDp5GtbfmWKj6SPqN4MJ9oAS4w5iSBLeAckNk%3D%7Ctkp%3ABk9SR-TX9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=9
Canon EOS R6 Mark II Body,1839.95,Not shipping to Egypt,New,https://www.ebay.com/itm/196429081617?_nkw=electronics&epid=14057872221&hash=item2dbc15ec11:g:MRIAAOSwZ4BmYPHg&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKn9MzdlMQpUBEvfT7dIefFmRo9RZmL7JkJ7P25Ez0FXIXQ%2F9rNkkOc8XPhN4eQIgKaPf155ARbTX473f8ifXXITtVoam3130CgdX9DWPzCz1OEvQt6SjOQdJJ36ClnYy%2FKEVis5%2FQ2WakRwJPcJydaZOWVQEwNI8q80aS0ipwBca1AOJ%2BV7QeL6r120dswGPf6eAq5W%2BzGSUFH7TtTX3mkos0pBqD51XvndN5%2FLg7ySXVGUA7RX%2BtvNiAp81%2F0gW%2Fw%3D%7Ctkp%3ABk9SR47w9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=30
New ListingLot of 3 Nintendo Switch Joy Cons Red and Blue,25.0,+$10.60 shipping,Used,https://www.ebay.com/itm/365106079687?_nkw=electronics&hash=item550204a7c7:g:J~MAAOSwoA1m2lmM&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlYqp8SpDElxKEMKEzkuOWhCydvFLpCjDyLcPQTDRhj5uenu9HeNRS%2F594nwj%2BoPl9%2Fn33Oae4RumoZ9CqBoja8wBw1NGgKzKzu%2BNk6W6vo3mvaA01NXpnmUVzQhRe5Cvb%2FPk%2Brl8iz%2Bi8O7sYkIWodeNLKGKHgAm56Tq2zZY9YGcZvLI9PI7qark82gBbZewVG49uG0mBr34DstBhJf4eOYb4edqVx0q%2BbJ9Uoetj0htAZrHj4ulo5BiRW54XelAI%3D%7Ctkp%3ABk9SR9rj9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=19
Nikon COOLPIX S9500 Wi-Fi Digital Camera with 22x Zoom and GPS (Black),229.0,+$9.99 shipping,Used,https://www.ebay.com/itm/126641285059?_nkw=electronics&hash=item1d7c68a7c3:g:s3EAAOSwZntmybAf&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmr%2BLMMdIBvNt5I1hy3Ugx9tpLDfxv6eBCcXxjBeIAmYntGwF%2FJSo3rTgp2iCx57mFpwPuPy7ycmkUJFeOEGH6seHD40fumaWPq2ULnEYQMD6v5z%2Bk%2FvQiunc8AfZtKqN1rFCKjEVbWd1TItbbzO%2B4iwXZD7rTWKek5mYUtNOGcfzhNiIJrEGk5XeVJ5NLfTxX%2FErKnRvEzgUGwHXtmJfo4g75FbsMXC0Cie3Qtl2ntYC3eox4qX7IRVRB7cYHcOFjsHidmFxRIZYvHYO0VmfnQYBP7jsydg2B2fhwwA8iYIQ%3D%3D%7Ctkp%3ABk9SR-jr9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=27
New ListingNintendo DS XL Handheld Console - White,105.0,Free shipping,Used,https://www.ebay.com/itm/286048288316?_nkw=electronics&hash=item4299ce7e3c:g:xdIAAOSwVGRm2t3r&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmcsg3%2FZ7aTAc2%2F88%2FhzMJosXHPTzDhhELiyA3gltQ1zNpQrc80%2FVaETgdDUsQ0SEsSSVbm0UKX1h6QkvFdSf3so8cfbikYyel5B%2FSaQGFL1zlkFqJ67R4ykKmFj0Rk3macZS8YwigMiYHH033fNeLfrjQWPr1%2F%2BOMKm0kScuKB1H2Ipry5fI8kISCmySOkYAHJkXrijCaEFonaU72m8FsHgalHlzyk28b4LGzePRKYudDFJZIp6kHrZuXZL1Sg1sM%3D%7Ctkp%3ABk9SR7zV9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=7
Wii Console Bundle - Mario Kart Wii Sports Wheels 2 Controllers- VG Refurbished,189.99,Free shipping,Very Good - Refurbished,https://www.ebay.com/itm/175994688502?_nkw=electronics&hash=item28fa19d3f6:g:tFgAAOSwvNJlPW0e&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKn2P8zUWZgkW6AAuXZfK3l2LxRCqyTGaoSwGWE8Sgyd4COlZwt738J6TLaQGguGSWj4VHYps5%2BFKG0XI7Nep3hr7pEShlJE55gQpZbDpZiM2R2U7ROcmYhSrrhk8%2FNYF7vWrZ55vCKGaZemlizwww%2Blty8FIYVUjYkvHZJ8tkk9NCpjN6EC%2FXZxiJMRcLRIQtg6EEI3o4Js7qwBGu1JO6JoSYN0EMMMwxJUJpG2Qxlg0sJ5tkjKcRC8mT5iEZ5s4Uw%3D%7Ctkp%3ABk9SR4Dq9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=23
New ListingNintendo DS Lite Metallic Rose Pink Handheld USG-001 Charger & Game,59.95,+$15.38 shipping,Used,https://www.ebay.com/itm/196611099095?_nkw=electronics&hash=item2dc6ef49d7:g:SEMAAOSwc6NllvD9&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKl9wVUkaentBBf3HcxDeSqM8dt9nlPEOyCNNonWMjZNTytnn%2FeoQiwtFehnWlldH%2BihrkQoLu2Oz6jYDwSedYSvjgLLKl1attHLHPs337ZG1cnJ%2FnHIKUIbpjGtjWPARhASdpv7vhdS3mJpX0sYaDiSF4ajwuGasFf56XL1qgv%2BFSqDopHWdKIzifXVEp7WEbVM%2BFKMoGnEeDV7bfpsbz1sMK4%2BeKTlCeG4tO%2FJ%2BvIjCidoxypWfBTDJKagsT4Z8q0%3D%7Ctkp%3ABk9SR_b79_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=38
SONY PlayStation3(PS3 region-free or PS1&2 Japanese software only),244.05,Free shipping,Used,https://www.ebay.com/itm/295710481776?_nkw=electronics&hash=item44d9b7dd70:g:IbkAAOSwjRlkaVyr&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkQkFv8SyWgvIGiBtJjkwUYnixLg6jYza%2BfBpgZ%2BFa9xBiuXMzXUUfyzpnjVoETz9TVg%2FIvkofniqSU6yr%2FFKXEpqAOjVkEZ%2F2V5bBZzugMu1vc6WDeEfjG%2FFUwsOSFgjRnYgtpSlx7yMIwmS2qeSwI0PS8BJsK6Bh2bghEjqCb7ICtO0bine4idq31RQ1%2FUdEkkNJHnM%2BibUgcZB3iTKfCIj1HZfM2ftWUY0hnbAVJQE%2Fu4YfJO7Xt%2BwukX6Lmxy4%3D%7Ctkp%3ABk9SR7qT-PC4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=47
"Official GC Loader (GCLoader) HW2 w/ SD Mount, Nintendo Gamecube, New Version!",179.99,Free shipping,New,https://www.ebay.com/itm/325769247906?_nkw=electronics&hash=item4bd95c3ca2:g:5q0AAOSwbdlmuqJF&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmKY8%2FOx7pSyxUjhuw6vBzNywCRTP7jOb41NtCtN3M1nIZEbPHBcSdmKB5yL3oEUgXbSuYbosEzrA9gmjVRrIiB7No2VQTHoVpwwIRuCNsvRP4yz7Qs%2BCk%2B5JgAZewUItNJWrGn9SXc0Ai%2B6dBkncjSvYVxmUDmkCgCm7knioQjyDVq6bQX21UcWNuQeyNW8S1EAUxPX9HuP%2BNr7vwq7x%2BA1i3knp1hynWOSnYY7a20sRho%2F5%2FEXmdd5bWq1QqImy4%3D%7Ctkp%3ABk9SR7rb9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=14
New ListingPlaystation 4 Pro 1TB Console Bundle 4 Games 1 Controller PS4 + Cables Tested,225.0,Free shipping,Used,https://www.ebay.com/itm/395653264855?_nkw=electronics&hash=item5c1ec5b5d7:g:DgkAAOSw2vhm2pa0&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnFsTL0jeEpQ8MSN5rOfxkWXZQMIOqC%2BCJ2sAM8ZbX6I2BIjuPQkDG0q0GLNTbdUrzni%2FW%2Bb5v7rn7R%2B5x0YO%2BEpp%2Fj0NQ6Qw5prPnl55rsfLClzbLtaE8bB5yGWCiWhdJvoXXgSTtqccH%2BuUa0ALXkAy4Gxe1GNSZOOZsM1SZOuULadXkMl70GNvRX43mE3fvdyb2DawrKxrE47lsUpbcGYboD9pvkdtGNxp%2ByKmMC%2F38%2Fqg4PEjg2kcQK%2BgcXGUUZ8d1VCAGESITkg75cXtPAWPsp2V2Z6%2BZnJH9fVIvzPQ%3D%3D%7Ctkp%3ABk9SR6rm9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=21
NEW Nintendo Switch OLED 64GB White Joy-Con Newest+ FAST SHIPPING⭐,269.95,Not shipping to Egypt,New,https://www.ebay.com/itm/166666837803?_nkw=electronics&epid=6051927646&hash=item26ce1e1f2b:g:C2IAAOSwMy1l~58Q&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnhMz8jj9sa0whB44YpsXPUH5E1rXoC84gtNqZYfIdMZjHspGgWE8fB1Lug4D8aTheP1fg6Iz%2FssuuapSQ25prDgENV0bqhzfj1JGje7sXXzqAB8SkqC%2B93dhC%2Fl0MJxL9JaRaUlQHf1WbRrMqnCr05A%2FU7fSwDOy%2FZJLQ9C1gGp5HEH9OZWG92we6JRd%2Ba9xFGanDiyu8dN9qvBsy07U6z2QbMujD7tzhVckoJE4ldlW%2FzrJpIx0TCLeFOkc064u2g%2FsFenKvGfCW44wZ9sYpWe1m30lHnr9%2BhTA3XO4lvNQ%3D%3D%7Ctkp%3ABk9SR_bQ9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=2
Ps2 Slim Japan Import,225.0,+$17.46 shipping,Used,https://www.ebay.com/itm/134739755073?_nkw=electronics&hash=item1f5f1d8041:g:y4kAAOSwntdlDgUT&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmM1aSrH2ik7sHYT%2F%2BUccIoniewEB0FvS00JqzvZKX60LyOB75eTltwDTl4I7tyhtLsyMF7eKjiD1zfrKaQZuGDhNNefbkWdbPqCcLBuHGFsHG7g1Yn8dI1Qory5QzlRc3syzpWPXKxADymWjSr%2BElL21%2BjurDtPmU4BePBQ5WhT9J%2F4Om08yQijeALDKMzzNwJlSnEs3WeTmCXiS8%2BUNNEI4IqgqL2O9ANBvhXQfz0Fr8OTNMT3amLNTe7Qm8HTmxY4%2FUbD8cE%2BaGT5MlHoC4x8y12UFWd4SorGkprJHp6fQ%3D%3D%7Ctkp%3ABFBMqv_38Lhk,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=39
Super Nintendo SNES Classic Mini Entertainment System 21 Games,79.0,+$10.89 shipping,New,https://www.ebay.com/itm/145979593981?_nkw=electronics&hash=item21fd0fd4fd:g:tBsAAOSwV21kGW-c&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmh6kYck%2BRWnddiljocnRQawEajGiRqXDn7jfSPDYMpbHAcyM7Re9Ltzc0FPGlysHPy8JFfMNn7tG6o9KlhZhrDWOx8nsRIKWezHy6J32dJmy2aXrR6%2FE9XthgZMHXEbkIjncuZJMJJM3whNfBTwU9hqOrilklZd%2FjTbbVFrwOkjavgZekvgfzzt1nOETiIz9vDxDSeDprHjElQy8fUs2rakCD09FDPGn4abOp7G8BYKL3zLoykSeRkiJ4TGvR1lFHtdoT%2BR4kUeh4VbV69vg%2FrLZxhGWOyOjD0tBH3Qymgxw%3D%3D%7Ctkp%3ABk9SR6qV-PC4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=48
2021 Optical Drive Assembly for Gamecube NGC Machine With XENO Chip Replacement,45.71,+$3.90 shipping,Used,https://www.ebay.com/itm/234623478359?_nkw=electronics&hash=item36a0a62a57:g:weIAAOSwbcViz8dj&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnTi0qirEOJDNQeUjsigDdZWbu7Xi1E%2FYk0CMR2vGg%2F2iWoUzYwPPe0G6nyCzvJ2BShxw1qi%2BeJMYN9UTKEacEh7th7hsBxoQrDXsFOvhP4y5hR2nfbGhJ1sxf%2BJalsjr4ZaDoAtojn152%2BKFdoRyPnzuN4zPd5WbsTl3R8wh5UgVDZMiGuEdSyPSDrM3YQ%2FxVwkfL%2FFwuvWriJVV%2Bgv7HfiWs%2BZzqxc1DECShhg0RUZRZh2dFInbxioW%2BjR2lgrHUQ1C7GYudkGEXuKHVaIL8cZ1YnOr9xuprRl7ADf6bs4A%3D%3D%7Ctkp%3ABk9SR4Tt9_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=28
Wholesale Lot 3 Nintendo Super Famicom Tested SHVC-001 Retro Console,69.99,Free shipping,Used,https://www.ebay.com/itm/315534017166?_nkw=electronics&epid=18034003135&hash=item49774b028e:g:B04AAOSwV7ZmjMHI&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlIDGNpw5BxugIL9vDHsL0IbsKAgJA7Y5P9zK9I6NWXn2nd0tB9qt8k6zKqu41lAaZhGgLoBJeof2gINHRDi%2FBIxRwe8UVxSC2wkjd7HE7Iznjf0Hjzn%2BKQ1K8aZhZ%2BYYCqzYhoTIuTpUy0qs7MU8mqEycNTAQLPPCrx5riKUyNjsASqqfu3FNXRPbM6kqipRYN3zsq63V1oqYl4FA%2FMW2mF7OA3xXCLiAOeggQ75YoqXOFtA4G3qlH8sukiaxMH7E%3D%7Ctkp%3ABk9SR8b29_C4ZA,https://www.ebay.com/sch/i.html?_nkw=electronics&_pgn=34
